0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.584000,2.617000,2.563000,2.165000,2.072000,2.065000,2.046000,2.040000,2.026000,2.022000,2.014000,2.014000,2.014000,2.014000,2.014000,2.014000,1.274000,1.264000,1.258000,1.172000,1.141000,1.136000,1.136000,1.201000,1.224000,1.208000,1.203000,1.136000,1.099000,1.099000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.707000,2.611000,2.575000,2.168000,2.078000,2.057000,2.034000,2.024000,2.014000,2.009000,2.012000,2.014000,2.014000,2.014000,2.014000,2.014000,2.014000,2.013000,2.002000,1.574000,1.436000,1.419000,1.417000,1.765000,1.880000,1.868000,1.852000,1.506000,1.361000,1.369000,1.538000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.665000,2.589000,2.570000,2.168000,2.069000,2.051000,2.034000,2.016000,2.005000,2.000000,2.003000,2.012000,2.014000,2.014000,2.014000,2.014000,2.014000,2.010000,1.993000,1.963000,1.947000,1.915000,1.903000,1.887000,1.865000,1.860000,1.831000,1.815000,1.814000,1.814000,1.773000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.646000,2.562000,2.548000,2.155000,2.070000,2.059000,2.034000,2.016000,2.000000,2.000000,2.000000,2.011000,2.014000,2.010000,2.002000,2.011000,2.002000,1.999000,1.982000,1.964000,1.947000,1.916000,1.898000,1.887000,1.861000,1.845000,1.816000,1.805000,1.805000,1.790000,1.771000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.604000,2.559000,2.274000,2.087000,2.069000,2.051000,2.026000,2.002000,1.999000,1.999000,2.000000,2.010000,2.012000,2.000000,2.000000,2.000000,2.000000,1.997000,1.974000,1.950000,1.947000,1.916000,1.896000,1.886000,1.859000,1.831000,1.809000,1.803000,1.791000,1.778000,1.765000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.585000,2.559000,2.274000,2.087000,2.069000,2.050000,2.024000,2.002000,1.987000,1.991000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.999000,1.977000,1.950000,1.947000,1.916000,1.891000,1.875000,1.850000,1.823000,1.814000,1.806000,1.781000,1.778000,1.765000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.434000,2.559000,2.268000,2.078000,2.069000,2.046000,2.020000,2.002000,1.995000,1.996000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.994000,1.969000,1.950000,1.947000,1.918000,1.894000,1.870000,1.849000,1.821000,1.808000,1.799000,1.787000,1.778000,1.765000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.303000,2.368000,2.195000,2.072000,2.057000,2.035000,2.008000,1.991000,1.990000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.990000,1.956000,1.948000,1.936000,1.919000,1.892000,1.864000,1.840000,1.813000,1.803000,1.794000,1.791000,1.778000,1.765000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.298000,2.321000,2.181000,2.073000,2.052000,2.023000,2.006000,1.989000,1.988000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.987000,1.953000,1.937000,1.922000,1.906000,1.885000,1.864000,1.838000,1.812000,1.803000,1.794000,1.790000,1.770000,1.764000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.296000,2.223000,2.067000,2.057000,2.041000,2.023000,2.003000,1.989000,1.992000,2.000000,2.000000,2.000000,2.004000,2.003000,2.000000,2.000000,1.995000,1.960000,1.953000,1.937000,1.922000,1.906000,1.887000,1.873000,1.850000,1.823000,1.809000,1.787000,1.780000,1.767000,1.745000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.297000,2.229000,2.061000,2.056000,2.041000,2.021000,1.995000,1.987000,2.000000,2.000000,2.000000,2.000000,2.006000,2.004000,2.000000,2.000000,1.986000,1.960000,1.953000,1.937000,1.922000,1.906000,1.891000,1.875000,1.850000,1.823000,1.809000,1.787000,1.780000,1.758000,1.725000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.298000,2.234000,2.061000,2.056000,2.050000,2.011000,1.992000,1.987000,1.990000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.986000,1.960000,1.953000,1.945000,1.932000,1.906000,1.891000,1.868000,1.849000,1.816000,1.809000,1.787000,1.772000,1.751000,1.714000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.296000,2.223000,2.061000,2.056000,2.039000,2.005000,1.986000,1.987000,1.987000,1.991000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.999000,1.960000,1.953000,1.945000,1.920000,1.905000,1.884000,1.863000,1.849000,1.814000,1.809000,1.786000,1.770000,1.751000,1.717000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.300000,2.223000,2.061000,2.052000,2.031000,1.997000,1.973000,1.985000,1.987000,1.991000,2.000000,2.000000,2.000000,2.000000,2.002000,2.001000,1.999000,1.963000,1.947000,1.912000,1.884000,1.881000,1.866000,1.852000,1.846000,1.813000,1.807000,1.780000,1.770000,1.760000,1.717000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.396000,2.141000,2.061000,2.038000,2.006000,1.993000,1.981000,1.986000,1.987000,1.991000,2.000000,2.000000,2.000000,2.002000,2.007000,2.001000,1.992000,1.963000,1.947000,1.908000,1.884000,1.881000,1.866000,1.852000,1.837000,1.812000,1.803000,1.780000,1.770000,1.763000,1.721000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.469000,2.066000,2.057000,2.023000,2.000000,1.996000,1.987000,1.987000,1.987000,1.991000,2.000000,2.000000,2.000000,2.001000,2.001000,2.000000,1.965000,1.944000,1.912000,1.889000,1.884000,1.881000,1.862000,1.843000,1.837000,1.822000,1.800000,1.772000,1.770000,1.757000,1.724000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.469000,2.065000,2.047000,2.018000,2.000000,1.996000,1.987000,1.987000,1.987000,1.991000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.946000,1.918000,1.896000,1.884000,1.884000,1.881000,1.860000,1.823000,1.814000,1.797000,1.775000,1.770000,1.770000,1.740000,1.703000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.487000,2.062000,2.047000,2.018000,2.000000,1.993000,1.987000,1.987000,1.987000,1.987000,1.994000,2.000000,2.000000,2.000000,2.000000,1.997000,1.946000,1.918000,1.896000,1.884000,1.881000,1.879000,1.844000,1.814000,1.811000,1.778000,1.770000,1.770000,1.770000,1.738000,1.704000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.485000,2.056000,2.047000,2.018000,1.999000,1.987000,1.987000,1.987000,1.987000,1.989000,1.997000,2.000000,2.000000,2.000000,1.996000,1.978000,1.947000,1.923000,1.900000,1.886000,1.872000,1.861000,1.831000,1.814000,1.803000,1.779000,1.770000,1.760000,1.754000,1.728000,1.705000,0.000000,0.000000,0.000000,0.000000,0.000000,
